/vncheems/file_128951001.png,"cheems"
/vncheems/file_128951002.png,"laychua, ohmygod"
/vncheems/file_128951003.png,"buon, sad"
/vncheems/file_128951004.png,"eto, domat, ngaingung"
/vncheems/file_128951005.png,"eto, domat, ngaingung"
/vncheems/file_128951006.png,"muaquat, khabanh"
/vncheems/file_128951007.png,"chem, katana"
/vncheems/file_128951008.png,"bonk, horny"
/vncheems/file_128951009.png,"tucgian, angry, wrath, dio"
/vncheems/file_128951010.png,"dapvocaydan"
/vncheems/file_128951011.png,"imlang, sung, gun"
/vncheems/file_128951012.png,"concac, sung, gun"
/vncheems/file_128951013.png,"tusat, sung, gun, suicide"
/vncheems/file_128951014.png,"dendayvoianh"
/vncheems/file_128951015.png,"tangemhoa, flower"
/vncheems/file_128951016.png,"emdeplam, beautiful"
/vncheems/file_128951017.png,"dingu, goodnight"
/vncheems/file_128951018.png,"love, yeu"
/vncheems/file_128951019.png,"khabanh"
/vncheems/file_128951020.png,"khoc, buon, sad, cry, meu, tears"
/vncheems/file_128951021.png,"manhmelen, strong"
/vncheems/file_128951022.png,"khoc, buon, sad, cry, music, meu, tears"
/vncheems/file_128951023.png,"payacc, hack, bayacc"
/vncheems/file_128951024.png,"dorime, lay, chaptay"
/vncheems/file_128951025.png,"saoconkhoc, but"
/vncheems/file_128951026.png,"votay, clap, cheers"
/vncheems/file_128951027.png,"cheemspepe, pepecheems, ech, frog"
/vncheems/file_128951028.png,"concac, sung, gun"
/vncheems/file_128951029.png,"ngaingung, shy, domat, blush, vietnam"
/vncheems/file_128951030.png,"nhanitthoi, lay, chaptay, please, begging"
/vncheems/file_128951031.png,"nin, cam, immom, shutup"
/vncheems/file_128951032.png,"yeuquai"
/vncheems/file_128951033.png,"vailonluon"
/vncheems/file_128951034.png,"apache, thodan"
/vncheems/file_128951035.png,"bufame, fami"
/vncheems/file_128951036.png,"pepecheems, cheemspepe, ok, ech, frog"
/vncheems/file_128951037.png,"khongcamon, nothanks"
/vncheems/file_128951038.png,"huqua, danhdit"
/vncheems/file_128951039.png,"nhechmep, smirk"
/vncheems/file_128951040.png,"cauhon, nhancuoi, propose, marriage"
/vncheems/file_128951041.png,"chongdich, khautrang, mask"
/vncheems/file_128951042.png,"emdeplam, beautiful"
/vncheems/file_128951043.png,"chaoban, hello"
/vncheems/file_128951044.png,"chaoem, hello"
